label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20
?,439.61218,70.08066,44.204884,16.835817,7.103168,17.444963,4.9568048,21.874065,-6.114762,17.05035,7.839134,5.3961678,-2.307053,2.2816281,-5.9414287,6.96927,-3.4800463,9.779415,-1.7774503,3.8508859
?,428.0555,71.855484,51.032196,15.153052,8.53108,21.497555,-1.5483952,17.197609,-3.8286955,14.530838,6.7502255,11.873888,3.2144568,3.7481813,-4.4686165,7.537663,-5.319658,7.3769374,-1.5157212,1.9707804
?,428.71347,73.15713,53.303806,16.29946,6.4822445,21.521381,1.3153487,18.605911,-2.77972,16.981716,5.7324924,12.795971,3.0703237,4.7116942,-4.1601167,7.9940224,-4.0296907,9.155863,-4.3117175,2.9813635
?,429.96463,73.91933,51.52516,17.108957,6.1206613,20.576221,0.8029855,18.587353,-5.167113,13.398386,0.60726714,7.006235,-1.6970904,2.2714257,-8.382424,7.1157,-5.6777987,7.239177,-5.772669,1.9253057
?,430.8476,71.461655,49.2027,11.607138,4.8216968,21.115412,1.0895263,18.152647,-3.4675019,15.662369,3.097685,8.54715,2.6881938,5.2956634,-6.6994815,2.4301538,-9.290427,6.420022,-4.5158467,2.2178438
?,419.3484,68.75291,50.215202,12.990188,7.075277,23.148918,2.3246453,18.746382,-2.883643,17.92957,6.231082,8.76924,-1.1530572,0.07951504,-7.6806293,7.8282003,-4.968763,5.244113,-3.763438,2.4808981
?,434.33292,72.57967,42.694195,11.082506,12.09435,23.082483,-2.3706667,18.497065,-0.37799907,14.635542,1.4938805,6.7569065,0.11606647,3.8511713,-4.619307,6.8512444,-6.9402866,4.7672405,-4.196405,3.9337568
?,524.6038,122.89551,30.191425,-10.650778,-3.3662624,17.369291,3.0643058,19.382086,-9.9988,4.070884,-10.28523,2.3092575,-0.019754887,4.7978997,-0.9791689,9.777972,-7.2179284,8.576647,-0.4429621,4.189536
?,430.41287,74.90585,52.78726,15.364819,7.1903462,23.699503,3.471452,21.489273,-2.4772923,15.696535,4.2739987,10.158132,2.357992,4.3264585,-5.078076,7.0672054,-5.367454,7.198872,-5.682388,1.4792047
?,426.64236,69.718994,42.743668,9.050849,8.195597,26.51158,2.5920317,17.667818,-3.057279,17.656158,9.125062,11.715995,-3.8410642,-1.9003965,-7.90529,5.9107547,-6.199585,6.479637,-5.534487,2.282903
?,434.94522,65.86739,46.291645,17.654448,4.191535,19.664686,4.3212967,17.038834,-6.41096,15.254011,0.17306861,4.866248,-0.8094667,2.6705737,-6.701395,7.3112736,-6.304647,3.9185157,-6.9864273,1.9258896
?,457.03784,100.10557,64.48417,25.56342,19.395018,27.63112,4.1069136,19.262491,-4.781536,12.015012,2.0954757,7.7643466,0.2711868,-0.9690712,-6.6722674,7.8387456,-5.0913763,6.6948886,-2.3875458,1.9985436
?,444.97546,68.370224,36.989704,15.030799,9.231211,21.46983,3.3559694,22.145372,-1.8406367,13.963337,-0.26764804,5.802758,0.13845895,4.5326,-4.844458,6.1156516,-6.5815635,6.8374486,-4.5314736,2.3806698
?,444.81918,82.619194,51.536438,19.368107,4.1547318,11.477181,-5.7048483,18.055132,-3.1978278,18.903748,6.7000656,8.33659,-0.49060962,4.8094945,-1.9206468,8.517119,-4.5521426,5.773498,-6.799968,0.78619236
?,432.83646,77.36005,50.527912,19.620644,7.323299,18.876257,-1.6799816,21.282742,-0.032994464,17.266373,3.106288,9.270446,2.2873285,4.6051874,-3.1449437,11.008503,-3.9289196,5.2979636,-7.4208946,-0.8055829
?,429.4847,78.68418,47.32085,14.060319,1.5516412,16.519226,0.10698687,19.054886,-4.9841866,15.482394,6.6985807,11.2600155,3.5090778,4.385,-8.163188,1.7144655,-9.180805,6.8273325,-3.848397,2.0376048
?,453.80737,77.611786,48.58291,15.229549,2.0405936,17.478672,-2.8892665,18.882755,-4.5977807,16.363802,5.399958,10.276974,2.1239944,5.3448987,-7.2094827,3.6003194,-8.887711,7.452847,-6.2506003,1.7566257
?,446.60416,78.85086,51.03624,15.105214,6.0908804,16.960714,-4.3522625,19.92776,-5.3368325,14.69026,2.1628826,7.9374256,0.14003189,-0.19908333,-10.353607,5.1775794,-9.994259,4.8864956,-6.324365,1.7030357
?,430.80032,72.68056,51.21711,13.858013,7.6583548,23.504074,-1.3506018,19.42392,-3.043742,16.267561,6.231182,10.912346,1.8099573,6.5990877,-3.7692478,5.48529,-9.42641,4.6369247,-5.3463345,3.8996887
?,422.3056,73.58978,53.292072,19.979116,8.076507,20.748587,-1.7496718,19.83886,-3.319031,14.617203,4.637623,9.539704,-0.7836529,3.8012795,-5.259901,8.021691,-6.6419563,7.0577455,-5.378865,-0.19984907
?,426.99097,69.292595,51.804474,20.17605,3.9419012,17.271757,-1.13445,19.407331,-4.6124187,15.721555,5.373484,10.849731,0.105166204,2.3195465,-5.8143477,8.8372755,-4.746409,8.087308,-4.7244105,2.5265691
?,424.94556,73.18514,50.401657,18.605967,4.7345853,18.086174,-2.1563807,16.487955,-3.8394024,17.214628,4.300085,10.047274,1.0844092,5.077801,-6.5407405,5.61702,-6.6123357,7.8368273,-3.8941712,1.3589817
?,433.47342,71.40607,56.10857,21.43586,3.746476,18.190603,-2.181875,18.19613,-0.57707053,16.982199,2.774656,10.435657,-0.04529861,5.8336964,-2.5788546,7.299766,-7.13351,10.105189,-3.5123458,1.187441
?,433.7893,74.76356,54.823936,19.439474,5.308898,19.025103,-2.046154,21.153593,-1.4219434,17.0381,3.3319194,8.341781,-3.0381038,5.239596,-1.6258942,11.742041,-5.2372565,9.054676,-6.2047243,0.35104865
?,427.37686,70.284004,51.807064,17.580305,4.4442096,20.323036,-1.3024684,19.03319,-3.523363,16.628664,4.7239842,9.824726,-2.1565645,4.1867056,-5.023705,7.5985303,-7.294111,7.1320553,-7.6991897,1.513711
?,432.27393,76.717575,46.52726,9.427993,1.7364966,20.387533,0.45280498,20.084179,-8.579944,14.810336,6.039602,11.713453,2.8750918,3.7576852,-8.982094,4.805405,-10.558088,5.333766,-5.731102,0.9317797
?,422.34863,69.681564,52.070107,18.406857,4.1717477,18.693552,-0.52383536,20.538376,-6.1090527,12.393888,3.6582198,11.256894,2.6787033,6.5572333,-5.739352,7.913602,-6.5230117,9.696906,-5.9543767,1.4040912
?,434.07724,74.43419,49.427326,16.200516,1.1679331,16.907494,-0.71415925,20.779402,-3.9396155,17.027542,5.1830482,10.052456,-1.2939135,3.60321,-5.6332984,5.9754386,-6.8855963,6.5288973,-4.8188,3.963593
?,421.23462,75.48106,49.176937,14.033473,2.5571334,19.09784,0.8157987,20.27821,-4.950272,14.116124,3.9700944,9.562963,-0.4215033,3.114493,-3.6593757,8.757799,-7.6604247,5.645433,-6.400427,2.8750424
?,418.9335,72.41251,50.860756,19.423546,6.4365554,17.075829,-3.1549199,20.557129,-4.673136,12.626968,2.4909997,9.190899,-1.706666,2.7204044,-6.752427,6.645996,-6.619199,11.383671,-3.0785077,2.2649252
?,417.94244,73.578896,52.65899,20.108,4.876725,18.457148,-1.7735306,19.470982,-5.6930513,14.391142,3.2163303,10.879133,1.0014747,4.8296576,-3.9675279,8.646689,-7.9900694,8.462845,-3.373834,3.3380542
?,440.01892,76.86795,46.304104,16.451002,6.661167,23.260843,4.4051385,22.284565,-4.271933,16.147682,5.0123515,9.381712,0.47322664,5.758001,-4.327711,7.350371,-6.091612,10.112831,-2.0898905,4.247493
?,424.8255,72.72458,52.061024,18.508715,3.9853342,18.141926,0.21955904,19.404964,-6.223849,16.190788,4.3042336,8.327435,0.56763977,4.087545,-6.027185,8.095875,-6.332441,9.448631,-1.9830786,4.563162
?,417.58286,72.038956,50.374714,16.802364,5.0549607,19.959923,0.54799855,21.791601,-2.776699,15.031423,4.0579686,6.6694613,-1.5438169,2.4521136,-6.2084765,6.9720073,-5.7976227,6.9698834,-5.235507,3.1444895
?,428.98938,70.20868,53.31924,15.86136,3.6661549,20.603159,1.8489366,20.415966,-1.3340762,12.918096,1.5845094,6.5337634,-0.59108937,4.65184,-3.5604286,7.5207944,-6.66471,7.318184,-4.9037395,0.6079747
?,425.55917,75.99851,51.584663,18.009974,4.389413,20.266361,-0.08320217,19.568146,-5.3948307,14.605658,4.4292135,9.599842,0.9103478,5.525744,-6.670621,8.129918,-4.787266,9.000113,-5.0547924,0.80834234
?,433.44833,77.3905,48.591164,14.4446945,5.898114,21.767857,1.5344298,21.615839,-4.3374414,13.463915,2.2087202,9.622751,2.2430801,7.16342,-5.1332026,7.61893,-6.006665,7.265621,-6.638999,0.75013703
?,423.08276,73.55544,49.08953,15.837866,5.2912645,19.301678,-1.845138,19.092466,-4.8229923,13.889893,0.75688726,6.983331,-0.509772,5.2386208,-4.010577,8.546772,-8.625774,6.104038,-5.5101657,2.9314642
?,429.36148,69.62875,49.47157,16.512304,2.9656959,19.755398,0.8467528,20.747784,-4.663619,15.646845,1.6256211,5.8047733,-2.494591,1.8168186,-6.9138875,7.0553684,-7.609106,7.6869006,-5.4863563,1.8809624
?,420.06595,74.82052,50.689064,20.529747,7.377445,19.023258,-0.3791775,21.769785,-2.87683,17.051603,3.62106,6.1931877,-2.5497906,5.1817727,-3.2431805,8.375902,-8.462026,4.0326595,-7.662556,1.0988362
?,434.05966,72.01851,50.303844,15.981862,1.510328,16.997128,-2.1213882,19.98464,-4.662403,13.328237,2.9097736,12.371138,-0.4191416,3.301786,-4.510459,10.056017,-4.008594,10.256956,-6.4287024,1.4166616
?,425.53693,69.36424,49.439262,16.989752,3.0637212,19.73725,-1.0009315,20.823603,-4.635807,14.898207,2.3781512,9.700606,-0.3689877,2.9044755,-5.444724,10.348265,-5.357506,8.286165,-4.324481,3.9293823
?,426.93686,71.23062,45.330013,16.775082,7.924047,20.400139,-2.2350585,19.9311,-5.330121,12.2929325,1.580216,9.824421,-2.0128276,2.4247718,-4.0058312,9.531776,-10.693187,4.923316,-8.239231,0.34443203
?,426.88263,74.82923,49.570427,18.095753,7.343076,24.955912,3.0066543,21.716812,-3.6056767,14.431991,2.1183136,6.8730583,-3.5490882,1.3511692,-4.680987,9.798143,-6.612609,8.729807,-3.6025386,3.8540475
?,437.56137,74.283455,48.341885,15.211033,1.2139385,16.469978,-0.50326055,24.810867,-0.99363524,18.40078,3.8232188,8.292099,1.0483664,6.342362,-7.4604464,6.3093233,-6.3197765,8.883338,-6.0064497,3.4447732
?,430.74884,74.7715,46.50484,14.412949,4.122686,20.997898,1.3492154,20.804087,-5.1938577,12.961957,3.0016367,8.831148,0.14417157,7.2772384,-3.6815236,7.618997,-10.611784,3.3364913,-7.7681136,2.5428712
?,433.65823,70.593216,51.673515,18.874361,6.662879,24.542217,0.08334485,17.01723,-8.690059,11.950015,0.8911372,9.216317,0.75656855,5.731548,-6.0227714,7.1378493,-4.898378,8.478568,-3.1945329,2.052584
?,419.5135,68.531494,48.288548,19.861408,7.429297,17.421103,-0.9171976,20.235794,-4.5601835,14.413171,5.4764867,9.179457,-0.99494636,1.1694332,-5.7521715,6.9234195,-7.452923,5.556302,-6.0065494,0.73593676
?,429.15027,71.27131,52.103264,17.011297,5.42853,23.37421,1.8320931,21.90671,-1.7851245,16.270172,6.097147,12.41432,1.9819862,4.8869233,-2.9709332,10.09706,-6.9341764,4.4835377,-9.483421,-1.1939086
?,431.6519,76.97668,50.672802,17.832901,5.853287,21.14,0.8424622,23.379879,-0.388432,16.947779,5.8561325,10.403081,1.8335801,5.875305,-2.7230957,9.57548,-7.303323,6.3775773,-4.367092,4.320931
?,422.71884,70.46602,50.070038,18.913406,6.9407387,23.635181,0.9141396,21.16349,-3.2171674,16.547516,3.670587,8.037303,1.3921511,5.353679,-6.185106,7.2339606,-7.4365373,7.595131,-4.903308,1.4344326
?,423.02985,67.06014,53.34829,20.809933,6.3309755,20.097588,-1.462294,18.53133,-5.2365804,15.127945,3.0090353,7.4499445,-1.1543236,6.5199976,-4.136362,7.392583,-9.05753,6.545752,-5.3678417,1.4969512
?,448.26767,86.996956,51.412163,15.146772,8.136695,21.292068,-0.9939761,22.717838,-0.537922,16.50147,5.3309546,10.946311,1.6122996,3.7648396,-5.1569195,9.755092,-7.936845,6.0863457,-3.497297,5.0739617
?,405.9437,68.46786,46.76182,14.290466,4.524808,22.483328,2.6628575,19.582182,-3.7320316,14.389958,2.1460314,7.95025,-0.20559144,4.7011056,-4.7324553,7.873129,-5.985986,7.7073135,-4.3937254,2.2537928
?,435.15778,74.003654,48.726494,26.420835,5.0009165,22.405632,2.3340013,23.936464,-3.5677047,17.777096,-0.19080605,6.2735386,-4.6896853,1.1879388,-11.067206,3.936101,-6.4794745,9.654717,-2.906686,7.2282557
?,422.7494,74.212555,48.514812,21.272179,11.278877,20.910473,3.9380705,15.6236315,-4.9041414,16.201324,3.3928995,7.1122046,0.55449533,2.5999966,-4.800753,5.6778812,-8.197567,4.9487677,-5.069699,1.0099326
?,419.8255,74.97554,45.03958,22.361507,11.058065,23.270386,3.6641872,18.322884,-6.401048,15.285978,0.6206337,5.5716166,-0.5664582,1.4667346,-8.043274,6.512262,-6.5086923,7.5503874,-2.8652027,4.2945
?,431.70807,73.34184,40.02612,19.885054,13.938058,24.364729,2.430873,20.292702,-1.7404473,14.665685,-0.7154496,6.744829,-0.14568172,-0.98694175,-8.5755625,6.8068104,-6.3048153,6.2509394,-3.3908498,4.044742
?,407.66324,71.05066,48.50049,23.382416,11.628008,22.878008,5.561218,22.07846,0.03788956,18.033133,1.795034,4.1621585,-2.735016,-0.5567258,-6.3096223,8.065702,-5.2636437,7.72382,-1.2636161,3.4009414
?,412.37604,74.595474,46.887947,21.569733,10.321915,19.83754,0.81624204,19.482658,-2.7623703,18.813538,2.15132,3.7481587,-3.3089044,0.7799693,-7.105954,5.6909556,-5.614469,7.8672705,-4.006669,3.2334316
?,424.37234,71.994385,44.51165,22.127026,15.007842,23.053854,0.0899365,19.014917,-3.3104353,15.0673,-0.7295625,3.5812232,-1.2256303,0.24555527,-6.4761286,7.4356275,-4.916042,7.06393,-5.2752614,2.498624
?,415.39233,69.83042,50.194626,18.702904,11.540543,23.136332,2.6411493,19.836325,-3.1705294,14.2684145,0.56306005,1.9552721,-3.2479668,1.6902747,-6.163102,6.09895,-5.103364,8.072246,-4.206396,1.2652507
?,416.70566,73.19993,51.506233,25.556267,14.457988,24.284994,4.303032,21.42417,-2.1738386,18.150406,3.8575623,7.176162,-0.6317555,3.2702644,-5.164351,4.3773966,-9.704247,5.398198,-5.1122746,2.0168889
?,438.30374,73.68513,50.30614,24.959158,15.092182,27.041132,5.278578,21.414745,-1.0835049,19.21055,1.8197105,3.1451254,0.30567312,7.0195074,-5.8249025,3.549641,-8.005671,8.442034,-5.2657146,1.5221108
?,436.13806,64.77992,38.371708,21.439215,14.907303,24.425398,0.97019655,19.893429,-2.946472,16.085888,-1.2477673,3.326335,-4.211981,0.27403748,-8.607903,7.8068333,-5.8048444,8.280455,-2.4516761,2.8172953
?,434.38217,68.64193,46.445045,16.321806,9.197152,20.963795,-3.1086047,17.275133,-5.516334,13.177266,2.117454,8.875993,-2.1479442,2.5282385,-2.8331268,9.80809,-4.3387165,7.7590303,-7.9653807,-1.3297918
?,437.60965,82.473434,59.725098,23.800255,4.4777827,11.440628,-10.770035,7.5120106,-10.571518,11.774343,1.2569381,11.686149,8.298235,14.427921,1.3697057,9.796645,-8.428384,2.66113,-11.390349,-4.376573
?,427.4606,73.35195,49.847378,15.477007,7.469577,23.684555,1.872481,16.70314,-6.484471,14.456992,2.5704494,8.937981,2.8912158,10.842396,2.3237886,11.775119,-7.2546277,4.985071,-7.7329307,0.73329145
?,427.3196,69.730225,49.743435,23.338959,12.326683,26.2667,6.787221,25.049114,-0.6770543,14.99133,-1.7350504,2.7664478,-5.2413116,2.7108436,-4.0966578,7.691621,-6.7295303,6.731001,-5.8201714,3.3324504
?,421.3536,72.21951,43.593044,16.200842,11.837124,25.577219,4.2036223,19.95658,-4.7437687,13.794268,1.0388867,8.851572,-2.4897478,-0.29960263,-7.3123255,9.192862,-3.0570016,8.02388,-5.5391603,2.4750705
?,415.3853,68.69469,45.00706,17.165384,8.560517,20.019693,0.62873757,20.90979,0.81870705,17.01461,2.5574577,5.2106104,-2.989011,2.5958962,-6.925812,5.394741,-7.749918,5.964562,-4.8274074,-0.072105125
?,423.0823,69.80562,49.957825,21.129484,8.444884,21.841175,4.0038443,23.02863,0.6365216,17.153658,2.2113042,4.921448,-4.4970646,2.099934,-5.981487,4.2104836,-7.521192,7.836748,-4.7956653,0.44131693
?,428.0834,66.6699,49.814133,23.148859,9.215831,24.955204,2.2039764,17.914621,-4.222851,17.593609,5.3310466,7.4181185,-2.9056294,1.5811033,-8.405104,2.90722,-8.456289,8.966269,-3.5345273,3.6295052
?,424.94672,69.85567,50.284534,18.72668,10.111783,21.817528,2.8933063,20.617329,-3.1928163,12.786522,0.6233164,5.4105363,-1.1479971,0.7935173,-8.916847,3.1995146,-6.6959066,6.3525505,-6.444644,-0.10810013
?,425.85394,70.336685,50.5647,21.811237,10.7724085,23.22162,1.5245095,18.777323,-2.7342052,14.824463,1.410867,6.349991,1.237003,2.8712034,-8.002071,5.4344482,-2.874433,9.476773,-5.1385603,1.498133
?,427.06934,71.27336,45.770226,16.780054,8.653455,22.698261,4.7468476,21.699764,-5.6063294,14.375125,1.4717877,4.593848,-0.6337385,0.79999423,-10.6771145,4.9462214,-6.3093805,8.984986,-2.456605,2.5167089
?,421.76773,66.92217,50.655937,25.938013,13.227509,23.316029,3.6372445,21.6554,-0.44834185,19.854576,6.540076,7.598935,-1.8930937,1.4876541,-6.7156577,7.1082582,-6.6702776,6.0269575,-4.1318197,4.422673
?,428.4094,68.73238,50.625763,22.64987,11.732985,21.572119,1.3566695,18.824186,0.8799716,19.077497,1.4397717,5.481898,-0.3798187,2.709976,-5.954314,7.0194774,-5.6430597,8.313933,-3.7837653,1.0374173
?,426.82108,69.58936,44.84879,21.870485,13.718756,25.197813,1.1432421,17.81591,-2.8798501,17.624743,2.3669844,6.2229614,0.09257083,6.0013404,-4.5667496,6.0025306,-9.5069065,7.501785,-2.3619459,3.455588
?,415.82812,65.94661,46.45414,21.298414,9.22542,19.94223,2.8309782,22.253618,-4.05263,14.574932,1.6236281,2.3103266,-5.7765913,0.10911378,-6.7380548,7.5992045,-4.2084675,7.968872,-3.3780935,2.6476827
?,417.81174,71.0212,46.748592,17.812523,8.845288,22.430283,3.9278207,21.815239,-3.20194,14.88127,3.2497227,6.2572675,-4.106552,4.2475033,-3.2117722,6.161048,-9.213991,6.606228,-5.209226,2.5896754
?,418.54132,72.58375,48.964996,18.926672,7.6374774,22.046541,0.9296772,18.485565,-3.8918626,14.155303,0.7849465,4.44362,-4.3007965,4.438776,-4.527221,6.215236,-5.156275,7.702625,-3.4570553,2.590867
?,427.2943,76.61551,47.17471,17.253658,9.720364,22.742306,3.90772,20.806902,-5.5864487,12.899728,3.717786,8.755802,2.4438412,7.6196213,-3.9952705,3.5215223,-8.027955,7.286577,-4.5759535,0.10907366
?,438.1503,76.25794,54.427067,21.242535,7.9997215,23.71691,0.77615815,17.04931,-9.150172,11.583261,-1.6773938,6.530441,-1.1865191,2.7965899,-7.172894,6.6550984,-6.709811,9.560805,-2.810895,4.3534603
?,412.78574,66.69484,48.733257,21.002739,8.882374,22.407219,2.5404017,23.745213,-1.474686,17.149786,2.3924217,5.6592703,-3.9506762,3.6386182,-6.4478006,7.579688,-7.0880313,8.100543,-4.972533,2.4247448
?,415.89557,66.666,49.551666,21.181103,10.13835,23.276848,4.332872,19.14723,-4.0536985,15.634661,1.2632627,4.251502,-3.3801048,-0.59416074,-7.5035458,7.160721,-6.6745872,8.849366,-1.7263318,2.3326397
?,412.7208,68.662735,49.065067,19.229675,8.69929,23.92683,4.1235733,20.051178,-3.2863863,16.380375,2.1810637,4.4099836,-2.455313,3.714254,-5.577317,7.022738,-6.9155774,7.6161566,-3.2676065,1.1425627
?,415.7216,65.86863,50.283794,21.302347,9.239009,23.882862,2.2842548,21.335842,-2.5220628,16.55006,-0.3999516,3.8491006,-1.9641106,2.5421712,-6.52866,6.849421,-8.055262,8.175316,-4.309655,1.9201334
?,410.82428,63.252655,48.825848,21.595968,10.688752,24.243338,4.4571147,19.854998,-3.7957785,16.83041,2.4187558,5.4653907,-4.452859,0.28402632,-6.038163,7.1997476,-6.66262,8.419437,-5.947013,1.7016162
?,416.2965,68.34181,45.622837,17.212793,9.106958,24.202913,5.0535254,21.337135,-3.6051397,14.766376,1.540735,5.156424,-3.9573562,1.2049088,-5.503724,6.967203,-6.1804633,8.046063,-2.6206903,-0.62321144
?,428.89374,66.025505,48.85867,21.925543,11.004384,24.283928,1.3043932,18.960968,-1.0622897,19.35773,5.2888436,7.3238783,-1.6439456,4.1136594,-6.9266686,5.480851,-5.01269,10.430085,-1.0991849,5.261518
?,427.28125,70.75234,47.20445,16.946371,9.139034,24.998178,4.409902,21.148724,-6.8041778,15.347417,0.2046318,2.0269039,-4.23811,5.4889607,-5.0473013,6.5860734,-7.127078,8.75636,-5.5161734,0.97631586
?,432.2032,75.20797,48.487617,15.751266,10.701485,25.538376,3.2354403,17.779966,-5.177659,13.3660145,-1.8735764,0.29877228,-3.1701818,3.27319,-2.1350167,9.013056,-7.698466,7.0908923,-3.3062558,1.87998
?,425.3711,71.687256,50.33203,19.627497,9.817813,23.737093,1.9996226,20.010155,-3.4432096,15.249141,0.25140458,0.90113485,-6.2837377,1.5979159,-6.5880737,5.172476,-6.770862,7.816555,-4.57581,3.9691117
?,409.58963,66.153915,47.596058,17.295004,9.588204,22.124508,5.2870955,21.442793,-2.0235016,13.967497,0.487899,3.3227582,-2.9428508,1.2516035,-4.486555,7.2945704,-6.5344114,5.111494,-3.0294535,4.1476865
?,395.80896,82.95019,47.547234,15.969827,8.060093,26.585575,7.1265745,26.075514,0.18259056,15.692097,-1.3423438,7.598631,1.0747703,6.3275194,-5.553851,10.1606455,-3.9875994,7.767522,-2.767414,6.208781
?,390.76465,77.186195,44.666286,17.00792,11.185032,17.561073,3.1251655,20.074257,-3.523424,12.950502,3.7508366,8.516211,0.22253731,1.2243278,-3.7287624,6.6133194,-5.8359957,4.8463626,-3.168781,-0.57598037
?,382.59833,76.46886,45.408165,16.07019,8.031593,20.267765,4.4873357,21.040415,-3.987748,13.035925,1.4388434,7.6001177,-1.9036362,0.79916984,-6.733055,5.68631,-7.003283,4.3188505,-5.9424086,-0.94235003
?,400.4933,81.22363,45.66747,20.915014,12.825687,19.068653,7.24002,22.768759,-5.1124306,12.713377,2.8502192,4.66083,-2.4341362,0.893667,-6.095897,5.750218,-8.399941,1.4696336,-4.7821074,0.3470419
?,399.47134,75.5086,44.104866,18.86531,13.659953,21.29932,4.417775,21.56486,-3.1556845,13.605794,1.0034286,4.896362,-0.45067054,3.8493288,-5.551722,5.4240885,-5.0972214,6.3261924,-3.6075666,1.6019437
?,394.71216,76.971664,47.79015,20.437418,11.1458845,19.820446,5.8467455,22.02366,-3.4120839,14.2929535,2.5319018,7.7002172,2.3134353,2.3408847,-7.9170523,4.053908,-6.1375055,6.2755885,-4.385497,2.0774279
?,398.6857,73.10261,46.17403,18.137651,8.547474,17.904808,5.8943243,22.490364,-3.8813481,14.044925,5.111842,6.8480678,-0.02177199,2.0934727,-6.1048517,4.672575,-8.756004,4.7993574,-2.0448582,1.8359267
?,407.25076,69.788,42.404396,16.137981,11.094655,18.377861,2.7089956,19.372154,-2.2425447,12.230056,2.9446347,8.748108,2.029342,-0.30979308,-7.335274,4.475579,-3.6804278,3.573716,-4.6064773,0.9106338
?,416.46143,75.15964,33.99929,8.039509,10.471782,22.598606,3.0366342,24.02866,-1.5718782,11.002674,1.2509052,7.186721,-2.031204,1.1635054,-4.411754,8.291397,-7.466002,6.219869,-3.7113843,0.69851154
?,409.06854,77.03044,39.413136,14.028028,14.067042,28.32604,5.894241,21.85281,-2.7516968,15.609863,4.319356,6.8387423,-2.4901052,1.5620483,-6.2021537,10.003374,-5.443439,2.5921998,-5.191381,4.680812
?,409.379,75.965225,42.36292,17.511738,14.833104,24.424267,3.3023288,18.831955,-6.3846016,14.805279,2.5277522,5.404404,1.1167647,-0.16306828,-7.4157357,7.567048,-4.722355,4.9239745,-3.495422,2.120384
?,400.68475,71.405365,43.751507,15.866748,10.569044,20.049658,2.5139022,18.461311,-4.0157175,12.77856,0.5749901,6.332131,1.1804953,4.34872,-3.576357,6.875861,-8.458645,3.3670306,-3.8384323,2.7045467
?,397.17603,73.980606,47.9976,19.246855,10.040182,24.768564,5.4778085,22.296894,-3.288694,16.932112,3.772197,8.428134,-1.5494192,3.5525825,-5.7334266,6.232843,-7.052577,7.091101,-2.4197307,2.5667286
?,388.97064,72.05038,44.862194,17.27001,10.407781,24.56248,6.7397065,21.771793,-4.7345214,13.935629,2.5638232,6.6201415,-0.95716345,2.1089206,-5.4599295,7.5205336,-4.756461,4.8901505,-4.9972553,0.3338986
?,393.00995,72.91396,45.957108,17.197083,7.7901564,22.464079,5.4739833,21.966717,-4.421097,15.877649,0.93953466,7.859179,0.43440458,2.150229,-6.620294,9.015455,-7.335171,5.749583,-4.9033313,2.8374224
?,422.38654,98.26225,59.48009,24.212221,11.922,24.843296,4.1166234,22.603313,-1.5546845,15.147026,0.65763956,6.775214,-2.0691886,0.48592654,-6.28546,7.5126586,-7.3267455,4.660039,-4.1332617,3.5958276
?,409.29282,86.673225,55.89039,22.403334,12.522289,28.733665,7.9727554,24.91547,-4.22206,16.612936,4.316641,10.490495,1.9950237,7.3161645,-5.305994,8.623866,-7.294027,8.323315,-0.6365343,5.012722
?,397.69763,71.27277,45.82431,19.468393,12.964278,21.252518,1.2676709,21.315609,-2.4799824,17.195312,4.4691954,8.05608,-1.6153274,1.4657079,-7.3629584,6.3687415,-7.749019,4.914653,-4.336959,2.3992527
?,397.35492,70.39328,45.247616,16.53061,9.086365,23.158459,3.9829261,20.686722,-2.291607,14.777997,3.618935,9.068878,-1.9778681,0.8668006,-7.9376473,4.261183,-8.006298,5.1681824,-3.2678616,2.2756248
?,404.77316,67.93073,44.849785,21.829268,8.08917,19.089685,3.2962606,21.610273,-5.929216,13.446271,3.6776168,9.385351,-1.361356,1.9209334,-4.876536,7.1885376,-9.176792,4.9787555,-2.088519,3.4486723
?,400.8038,74.57887,37.725758,15.483847,9.871183,22.605768,5.4623103,24.190512,-5.3508987,8.401279,-2.234138,8.946536,-0.038609516,3.5170586,-5.9058685,5.355981,-5.8528123,8.833657,-5.646081,0.7166286
?,397.38284,73.25418,44.35095,14.677637,10.890433,22.417604,2.53285,24.461958,0.89578456,14.891739,2.676289,9.705471,1.9313353,2.3437722,-5.1248984,9.072831,-5.322803,6.5667787,-1.9495333,2.6655366
?,398.64026,71.73152,44.4368,15.33829,7.4759564,20.214645,5.279481,24.031534,-5.5804553,11.930106,3.7952423,10.810389,-0.8674317,2.605858,-8.748294,4.3612223,-8.255105,7.248235,-5.6443815,0.7039869
?,387.1007,72.64952,41.197525,16.378403,7.812232,25.530111,4.8572445,24.754965,-3.9709184,13.106555,-1.393201,9.551896,-0.37968516,3.4694757,-5.9403486,7.94713,-6.81365,6.0844183,-4.941211,1.4014462
?,399.98602,82.37892,41.016445,10.793368,7.3756957,24.242674,3.2632873,20.852615,-7.7826734,9.923458,-0.3522564,9.20495,0.5329445,3.3230994,-8.2484,2.1133974,-11.903949,6.2433205,-3.6749187,1.7835584
?,391.2423,69.61781,42.202095,13.938062,4.8078604,19.281298,2.4177318,21.355555,-5.5378165,15.7799015,0.12055335,7.1498184,0.33077174,2.9854624,-8.269966,8.101441,-6.889689,5.0425515,-5.6702986,0.53229153
